,id
7882,575d11c1d0a4
7883,0a87ce385c67
7884,53be157bbb88
7885,133db4287b4a
7886,e440fac09dd5
7887,c11737ce6956
7888,add1cf013a01
7889,88a6b733be87
7890,6f4abc5666cd
7891,5bc3bf7db7cf
7892,f86c7b1505e2
7893,d36711b6ec75
7894,7a36f0783f11
7895,28999d443864
7896,48f9c79d5af9
7897,9879c393a6fb
7898,8870c00f2eda
7899,c4ba55fdc87a
7900,c9d96240da52
7901,2fd5390b5158
7902,2e0aa1329d3e
7903,7fd2e214335e
7904,92d891ff4b8e
7905,769e5368e624
7906,38fe32ba74cb
7907,b01806049288
7908,3c2b0093abb3
7909,3f0a07c5a4ad
7910,8dbb1a380f57
7911,9e9e77b665ce
7912,cf2824c9c7bc
7913,513392b9d350
7914,030c45f3de15
7915,ba6ec5638717
7916,96f224f16cc3
7917,760cc91f9258
7918,460a1e488b98
7919,7227afec3f83
7920,b2beaf2ac8b4
7921,e1bff54b3742
7922,7c6f3731c3f9
7923,a4f88906d84d
7924,e996c078e472
7925,d0d4ae947277
7926,bada315918c9
7927,f1ae2bafe8ba
7928,1f3f6507842d
7929,314bc44e0282
7930,d775f74a5917
7931,2b81d4ca848c
7932,9307ae315733
7933,92a943baccfa
7934,7d19cc26599a
7935,f55529315f62
7936,69dc96bdc920
7937,6e4856e54bd3
7938,1e2787e9c424
7939,1870001cd8ff
7940,a8926b39fcb6
7941,f0d8a2b5e698
7942,f7b322faeeb5
7943,1de49e9ee6f4
7944,b9d4d140c796
7945,6337aa3811cd
7946,c23a40145f0b
7947,790b7567e603
7948,429aaa3f590b
7949,8047628393d9
7950,e5132a9caae0
7951,2726961cdee6
7952,7d484375f167
7953,37a52fd4898a
7954,996038939666
7955,b05d373f290b
7956,88c8851a4735
7957,9119db973f74
7958,b05e0c1cd4ac
7959,1ffba6c98b74
7960,cfe66f0363ab
7961,4d076e663f16
7962,398078496f8f
7963,b20ca6c2b499
7964,333851798e0d
7965,1e503d0f454c
7966,8533224b79c6
7967,69d7e882cd68
7968,1532bab3c2b7
7969,bc5452139ad9
7970,565dcf1cbb01
7971,a13fda84d3b1
7972,39ff86b5b703
7973,f3ed61c925c5
7974,b0fb4d2473bf
7975,995cbab84879
7976,a68efd897f36
7977,d07304212588
7978,aa91f4c77eb3
7979,7da30c559ad2
7980,c9017239cfdb
7981,d17f0e971322
7982,cd5eb5eed572
7983,882c59ba34bb
7984,f5f41879ab11
7985,ebb97c99adeb
7986,704e724a033f
7987,08983c540e76
7988,712e6a8ecad9
7989,03a6b7934e82
7990,314c94a233b2
7991,7c7ea799f793
7992,fb49ca65369a
7993,5e3e8fa32c18
7994,0aeeb9db81ba
7995,f2bbf6f4db71
7996,93755d3b065a
7997,761d0f6bbe51
7998,041348ffe5ef
7999,0d802fe3f8a6
8000,b09a5778e381
8001,65829246aad1
8002,3b98c2ddbbdc
8003,389c7fd15740
8004,ddafd4540e21
8005,2f36565e03d2
8006,78da3fdee9c2
8007,60efa7c823f1
8008,e106c0e0576c
8009,1afeecd7672d
8010,d214509e06f8
8011,f987b9586e4e
8012,fe77b5505a66
8013,5ae3513cdb7a
8014,b17fc4ddfb09
8015,5c9bb7310016
8016,7e0627a8ee79
8017,3e21193ffaaa
8018,163c64497c9f
8019,3198db7b87a0
8020,497a6a47ddc9
8021,f5ce5be40b0d
8022,1678ab9581ab
8023,f62a05e62de4
8024,d02966ca2974
8025,93d0cd0e5637
8026,1bc980e2e7be
8027,6980326caecd
8028,c47445245a57
8029,0c6b7bd9deb0
8030,c5ab71aafd9d
8031,2418be0fc2ae
8032,5fe1acd0c23a
8033,4e0d7c4225de
8034,c2684607990d
8035,5210eaef73f7
8036,a38190d7d0d4
8037,3eb71c9e49f2
8038,924efc355b31
8039,01cd0b8afa07
8040,10096e9d49b3
8041,ec13ff517091
8042,13446f3085da
8043,57f5a93e428f
8044,4b554bfd75ba
8045,b04721e004b3
8046,aa4e15b3da6a
8047,2aba184375f9
8048,81bb1a44c6f8
8049,c541af5ea35e
8050,08449d7b019c
8051,95064c376b20
8052,c1e0e907ded6
8053,b19f94258f17
8054,57d273eec3c1
8055,b0a064d1d005
8056,8a5e19a1a708
8057,6d136ac63f9e
8058,8a1a07afe58b
8059,ca58e8419e8a
8060,279a0507631f
8061,ba33097a70c6
8062,c6657d245c59
8063,86f7d2ccff90
8064,99487f3c2640
8065,d9cf16b1e938
8066,fe1d59a9261b
8067,8c56c748e9f6
8068,b2c9cbce2d0d
8069,1f386a718234
8070,741fc24c408c
8071,58140cedfa64
8072,6a31b9b3cfa3
8073,4f6d4b7f0f30
8074,4167058a5e0e
8075,0b19ab45ae3f
8076,6ab0c63ece28
8077,40a94ce91df7
8078,632475e3f78c
8079,33542b0a014e
8080,64d4e31d7275
8081,39c92722a830
8082,d60ec0c56009
8083,2604b200a87a
8084,ee464920a561
8085,d9a5ead82472
8086,b91a892f7209
8087,82b5ed923038
8088,e7836a87d178
8089,d8be98db1389
8090,4df281f69480
8091,2525535a120c
8092,ee19f9eae110
8093,f5897d017ec1
8094,585f683b306e
8095,4ffd5717e139
8096,dabcccbeb02c
8097,063d21db9f74
8098,ffdc67cee9b4
8099,8a043833c8e5
8100,a07f8e83a6a3
8101,8c8308e03181
8102,322e5087397e
8103,9fdb993c18c4
8104,e9433701eade
8105,31f407418252
8106,645cd6905a08
8107,a0082d150768
8108,36f1854b7e6c
8109,db6117567bd5
8110,39629379a187
8111,2eb311a3363f
8112,a91645391647
8113,364c25924122
8114,4e8d84b4dd6c
8115,f3026e709e7b
8116,eba622fea33f
8117,2388258aaf51
8118,52694dab6e3b
8119,c592995c2c89
8120,d289efe1e2ee
8121,65286a229fb0
8122,c91c98a6607d
8123,264fd1963471
8124,b70dbd9aad65
8125,a5f7b67e3404
8126,0856198f0657
8127,ff69fae454f8
8128,46f2bdea324e
8129,f0f3a60974d5
8130,3d2cc08438e2
8131,0cfd073b11f9
8132,d35a27243e17
8133,afbd17a5bca8
8134,e310314b8858
8135,69fefa97039d
8136,06c2428f2a7c
8137,db3b6cd01806
8138,f2bc6095e45a
8139,ba46ee829202
8140,63e56edec86d
8141,e469b036207d
8142,d418f33758b9
8143,e6434f27b76c
8144,739e8a75d089
8145,aafbbc2d5abd
8146,fec236b30c87
8147,7aed6068fbf0
8148,3a79df6eeae8
8149,7913295d4903
8150,a32dc5a91d5b
8151,d3ff58bb4dde
8152,0b60ccedd999
8153,9a9d0bf25154
8154,011f029eb4bd
8155,bcd0f7639254
8156,9b9d47f2cc40
8157,68d0ffafe64e
8158,3ee83c97ea32
8159,b0d13086b20c
8160,fd5171a704d4
8161,64227b5f6de8
8162,4817a881787b
8163,c870e02db72f
8164,e3e0641dc81b
8165,9a62f9e8d0f3
8166,759aa9b9fce4
8167,51ea52b4963a
8168,d6d4de494bcc
8169,1e715363fee0
8170,00910d945043
8171,69e866a4da3e
8172,180b8fbe180d
8173,63d9d0356617
8174,4c5b6b885b89
8175,93c725b020eb
8176,b530987ca934
8177,178264bf4f38
8178,b78f707e7e2d
8179,4cc42179eae2
8180,64a8c9dd78f5
8181,f2c60a07a7e5
8182,375b7c2eafa5
8183,9b5116a68d79
8184,11bd0ebd8a26
8185,8805f279ace4
8186,705ca92b2ae2
8187,9563508be5e9
8188,1f84a433090e
8189,98d4f05dbbeb
8190,49f00c015e37
8191,2cb074089d37
8192,77cef4fe2448
8193,c5ce7ed89997
8194,4fda62ca6c5f
8195,5da60e9f17d0
8196,c2427ce47ed3
8197,a8a663f9f7f0
8198,b786b1ab05c4
8199,d00685d2ed16
8200,0aefda3ee79c
8201,ad8c267e3710
8202,7c682960b384
8203,fd7c1164f4bd
8204,fe9acb380bfe
8205,5bda7d23f341
8206,b198d54b47cb
8207,3e595fefe49c
8208,a1faa057fbb4
8209,20163bc3e0b2
8210,c6d8c22e99d4
8211,c43be9c67d30
8212,9ad05ee3a487
8213,d3d2c030cbdc
8214,5b97a85d6e4b
8215,f2c8760fbfc2
8216,8e4c01eae142
8217,e53854c4b611
8218,aa1fa573a5b5
8219,cb76a9ef5538
8220,5401612696b9
8221,8677cf96ae79
8222,d3d556f38fa8
8223,e33ddaa4199e
8224,5238e17e0bda
8225,111c39680773
8226,ac90879420a7
8227,e9639f1b4fb8
8228,655d3a1fa427
8229,e898208d828c
8230,acfd27adcc41
8231,6164d0cf8548
8232,cc001a6d02a6
8233,67a4faf55a4d
8234,0f179259ead5
8235,55be3bfe168c
8236,1ec9fdea7ed6
8237,b650fd5c3ed0
8238,17ff2949f20c
8239,7d3a369ee399
8240,e6531f63e03e
8241,c7081f979e24
8242,defbcbd4de27
8243,9c47f2f8135d
8244,1f72a27e4b92
8245,e9c248da297a
8246,b19a787462ea
8247,f22bcf4bb0da
8248,d0ae5d6aa255
8249,0619bbac0913
8250,af5a30da127c
8251,6e2a7bf741e7
8252,697bfa1cb8af
8253,3748f7a8be74
8254,9b79104181f1
8255,4740e58b6e21
8256,ac961d15ac49
8257,558bf6cf6ba9
8258,d17626d4442d
8259,2d012c6a0c66
8260,5d6295ab016a
8261,0cbd67ba361c
8262,479e22d81788
8263,1f500d15e452
8264,81df0c9e169c
8265,bff468d87d30
8266,7dd3abfd56ea
8267,15a89359ff1f
8268,04bc58045421
8269,c4f1e68c577a
8270,791e60aa7bb1
8271,1144850a2c8e
8272,9049b33eb601
8273,77d8582b9609
8274,6bae0bb972c6
8275,fa7116f3dfba
8276,6a1489ec64a4
8277,c1954e7ad36f
8278,2f900e222f1f
8279,8b23ced88d3f
8280,66b2b784c488
8281,15f351959426
8282,adaf14b32855
8283,c42fd8545d63
8284,d279790e58b6
8285,bc14ab3199d0
8286,f4b4eab936e2
8287,3a291b62d84c
8288,24420e62486d
8289,258fac87d66b
8290,f6bdb37c4b75
8291,f660d88818ac
8292,fd212b570f31
8293,5d6e63b179fb
8294,5a8234776684
8295,aadf9c905c83
8296,7c2c5377a078
8297,7f97eddd77da
8298,be4d6cc297ae
8299,b12dc5624d86
8300,1af2e40c9827
8301,36205b4affea
8302,50c1662a7ecf
8303,1df5c2a29009
8304,4d40a42c8f08
8305,a2d90d965ca2
8306,4501d2e29c82
8307,0d4e338fca74
8308,626a54b8b1c5
8309,c5940154ce98
8310,0dfb3d62c6ef
8311,486e1764d846
8312,1ecdf1dccc46
8313,82a2b82ba207
8314,458745360211
8315,645e78ae1daa
8316,50c73dae2899
8317,1f017e37f218
8318,1013f496c4f0
8319,86349d677074
8320,9b84dd9f07cd
8321,ced498070567
8322,317c040fad56
8323,0381ba3cc417
8324,99313d900307
8325,8ae67dd86db9
8326,9354ebcb1ef1
8327,0998f7482929
8328,ee4ef16b9a6a
8329,c31c9cb39adc
8330,35d339a0aa9a
8331,2ba1f1f22cfb
8332,8da9ed5fe455
8333,5c9936663048
8334,2c60886771fa
8335,68c3edf1d597
8336,dd6db0adbce2
8337,a83dab18d40e
8338,768db1da56d7
8339,0b3c58fc3890
8340,e5ef1655fe1e
8341,da4f6827c2b3
8342,1527d513220a
8343,0788f962bc7b
8344,bd773cb7cdba
8345,42fe550909bc
8346,887858b82a0e
8347,d6c5ea30f9a3
8348,5bed7f756dd4
8349,77fc7a6fa58e
8350,63e356a7c7d6
8351,0f2de89320a4
8352,befbb62f092a
8353,57967134eed0
8354,227a3ec0b8b1
8355,4fca00d50924
8356,66e2fa101ab3
8357,a20f2669a8df
8358,cf213efae572
8359,dc052f0f31ad
8360,a22f6ead7e2c
8361,f229109c5200
8362,711288bf6cf2
8363,e7f79d04de69
8364,1c7cfdc3d337
8365,e5451ae6da0a
8366,fa3f0d17556c
8367,af88b5d104c7
8368,a566adfec0f8
8369,51310a969f98
8370,c3da4e25ec45
8371,1d4ab048515b
8372,f687e4ed0c20
8373,dee289b71070
8374,1ffe8af0c291
8375,d6a227868d74
8376,b0ed6df13e87
8377,761d4565b6d6
8378,8ca920483108
8379,5bb95ec23bc8
8380,5cb90668e3be
8381,b8361db878e8
8382,3b065841fb91
8383,6e0d4a928423
8384,2c06c752cc42
8385,a6521a260119
8386,ff039dceb679
8387,1b215c8df3d5
8388,397d1eb82f7e
8389,896cf618fb43
8390,35386ad5be61
8391,90b9d8727ac2
8392,d0b0ecd4efc3
8393,dda8fca15974
8394,b0995eab50e5
8395,399943a8c884
8396,1987ae52f9fd
8397,e24dd6a31112
8398,40adfc38c84d
8399,fe1b638a74a6
8400,45f860f42720
8401,d4ef86cdee74
8402,36a25aeb53ac
8403,b2a9d0a838f4
8404,cec4dc208f2d
8405,da38a8730dbc
8406,c27818ad87f7
8407,f0a70b0c9405
8408,9b4240f2514a
8409,b63f4b0ca356
8410,b3b773e65667
8411,89ad273a0ff4
8412,dbe58ae7f856
8413,83f91f4cb08c
8414,fd470e04038e
8415,e2257d65d74f
8416,86d1c4706b49
8417,8815b3152db2
8418,a08b05c3ae9a
8419,99edff42f57c
8420,193a5026af99
8421,a3ad0bbaea69
8422,86460b931f57
8423,0275f845dc48
8424,3694a8235d04
8425,026c6e9bfb40
8426,6ca8ca8cd857
8427,168fe55fdffe
8428,7f77e0a4a052
8429,27cdf80c5199
8430,65be9b8c7020
8431,98b670139173
8432,e2bbc97b9ab0
8433,2391fae8096f
8434,59101816ca00
8435,df85d8ec8bfc
8436,6f1630e060a5
8437,a1a63eb35a59
8438,afeaa6cdf906
8439,6bb6da10cc68
8440,bad33c67d7e1
8441,fba0118163b9
8442,112304d13fa7
8443,feb0d37b3dcc
8444,a0ce4c1db339
8445,531d166b9c97
8446,8e82d0491368
8447,c4670cbfa1bb
8448,51485729a5b2
8449,6374bfd7c688
8450,39af37a7f933
8451,f6eb2020202b
8452,a4f8818bff0a
8453,3bf97ef09f27
8454,33a63d34e7e8
8455,24a6f443fa2e
8456,c8b8853ba07a
8457,ab3b40655eac
8458,5a0932eacc03
8459,3eb3d535b671
8460,2c0cdc465b6c
8461,c2678b85e99b
8462,9fc735536047
8463,2efa3c280385
8464,3e9bbb71d55b
8465,0018a0f40586
8466,a98b750f3fd9
8467,0ab7bcc45582
8468,213b48f0f49b
8469,869eae242cfa
8470,bcf8a4f816ee
8471,781de435e506
8472,12885f8b5988
8473,e9e4642f6fe9
8474,6f9740fc2412
8475,ca1b41ac8efa
8476,55ca73acd0ca
8477,0ce11af9a22a
8478,b158c214a413
8479,769ff7fba769
8480,54243ba74848
8481,42c4e5ccd48f
8482,23d9d2959214
8483,3cb842e81549
8484,d960a1b7fa23
8485,4513d773a4f4
8486,647f5b2ca110
8487,31d636083798
8488,9127f0738f99
8489,d826cf5d79b6
8490,59de7d5fe620
8491,f1d1eb812f95
8492,a6e5ef7e65ea
8493,a587700d1f8d
8494,6eace3a14002
8495,ffd3e5bda0ba
8496,8466de521b74
8497,95473dedee3a
8498,70ddf8a6fb2b
8499,2f0f12b245b3
8500,4bf7ae95f4fd
8501,6c46768ff534
8502,fe385cdbb8ab
8503,1595aa126f6e
8504,e1e90556b61a
8505,ebcbcd8508fd
8506,4db0dabf410a
8507,f98a55b505fd
8508,6440a4323f4d
8509,182fbf19bf9c
8510,9c5e602b007a
8511,d502f98501ce
8512,f2fd9c3464e7
8513,e6107863d895
8514,0b8935677d09
8515,4b2b4592788a
8516,c0210616dc03
8517,e1e84bba00f3
8518,bb3f6d5f106b
8519,5e6c1f2d1671
8520,6fa38735827d
8521,0413f0523587
8522,1f159f709a49
8523,99991d4eb680
8524,ab22e8f00388
8525,9696f4377cd7
8526,21699f08f91c
8527,5b9e9de63669
8528,09e4e63e5cb6
8529,124a7e073a0e
8530,13d4be9ea299
8531,4a18e3d4e091
8532,529c074fb17c
8533,7d5bcf15da67
8534,8eb6308e4be9
8535,81c619ffa135
8536,68d69609c1a4
8537,9267dd80fa4e
8538,ffbeec853c8a
8539,b12566727cde
8540,57e1dfd21b20
8541,fd30ca802f16
8542,24fcd29207d3
8543,80e3da77a61c
8544,1ca8264fb4da
8545,3facc6e3dd68
8546,8f1b591537bc
8547,aed5a7efdebc
8548,8f1e17552627
8549,be7efd8e25b5
8550,30aefb36b96f
8551,ff6e12fc318b
8552,a7a0cb88791d
8553,e7909e698ffa
8554,1b94f3eb578f
8555,9b12af5cee78
8556,8810b044928c
8557,67ec30e87309
8558,347c95796f1d
8559,2c7f0f0dff2a
8560,fa14a46f0a9b
8561,c35b9a764bc0
8562,771f3693ba30
8563,18c41a12b41e
8564,1df65ac9eb57
8565,d8200148cd2e
8566,b9d809e810ce
8567,6dc36b718a80
8568,f8ae3dfb8f11
8569,5dc7e3cad61b
8570,9f1ae01d2606
8571,5dd850af6934
8572,d752129e2df2
8573,ebfa3c4cf3a2
8574,c6f612b6e21e
8575,5b980e420538
8576,bf70d1f4fd15
8577,c5f1b7b1ed8a
8578,f7369278b68b
8579,ed12e6721cc7
8580,7377bcc3491f
8581,b81b21eefa4c
8582,b60cf4414312
8583,7335343030ef
8584,57cbcef04069
8585,917898d71a8e
8586,1068789f0d0d
8587,37f81330367b
8588,4fa27b74defc
8589,b7c7eb411692
8590,ab8e5e8d99ed
8591,e4393338c800
8592,d49614ae8664
8593,e6b44657332c
8594,c2c0dfbbc3e8
8595,10465c7812a0
8596,a408430ffcef
8597,92a2b7930e24
8598,4012cff65a2c
8599,34e086178daf
8600,55d1668f476f
8601,56b2d4847391
8602,0f3fb4b06655
8603,232f6f2c5b31
8604,d1fe5f0a2c47
8605,bc19ab8c3553
8606,bfb5b93a15e1
8607,b8c17fab863a
8608,02367d70ac2c
8609,1ae49f62ebf0
8610,9eda52d62877
8611,17866510c9d4
8612,bc0bc05eff11
8613,d6aaaef9e9be
8614,3cfb39170866
8615,5c7fb75d8b5a
8616,f7b4a76fb176
8617,9e0ce0e55a72
8618,175f4a256859
8619,c3a1b5afefb5
8620,8f3f6fd0d0cb
8621,2045be474202
8622,7a32ef310a10
8623,0220cfb2dd41
8624,6304faf7c993
8625,64dadb765074
8626,0bbbbab11a82
8627,7a8ee703ec03
8628,e5dea17c7618
8629,4d885f5a8805
8630,7192c3cd1ffd
8631,b33500817f81
8632,8b48f8296f44
8633,3b808e603b41
8634,7039f746d6f3
8635,e618565761b3
8636,775fe1b27c5d
8637,931ba433df10
8638,b2cd9ec7d019
8639,4fbe064b6f71
8640,a126454e1039
8641,e15af078327f
8642,c795167e9503
8643,59772c3a90f4
8644,2692bbdb0247
8645,e1607464556e
8646,695322f592e2
8647,64c22423ddc8
8648,28f341f0ee58
8649,0b51447c5b15
8650,d707a18faa4e
8651,97ec6592c415
8652,03b002f56368
8653,f97e3beaab70
8654,4f9b51a46c36
8655,79c2ab364178
8656,988b9986ded3
8657,e55caf17b634
8658,4f149c04f052
8659,a3a316bcdea0
8660,e62969a67ae1
8661,399d2d04b953
8662,4accc93284bc
8663,4157d1255fd4
8664,c860caeb39fa
8665,3ebe73f59643
8666,10b2ad514bae
8667,47815bd552b3
8668,7f48470636fb
8669,057298157bb6
8670,b140f2daa7ab
8671,3b9152077a31
8672,fe11a97716a3
8673,3b2d24fe92da
8674,853eab88129e
8675,df920ec9538d
8676,1ab9620802f3
8677,5a72c8633635
8678,2914c5c8d4fc
8679,ffc4941ac514
8680,9d2ea86a5e96
8681,d2284983683e
8682,e8470e87e9f1
8683,1ee5aac2189b
8684,eca2e9f185b4
8685,c0c7d0ddb625
8686,fd1f911e6ee8
8687,bf9632d4d9bd
8688,5294a3af0b9b
8689,3771edf1fbd1
8690,2f0d5d166f1e
8691,b0d5e64148cf
8692,7111c33ac39d
8693,6be2719e41cd
8694,b401c7ef12e4
8695,28bed3f69596
8696,d842ff8374e7
8697,b89d419e53cb
8698,66290f8f327c
8699,c878a20b2d35
8700,5763daa52893
8701,d776b46355e6
8702,59cff9080ffb
8703,f1826a288c99
8704,f4f9d0de5558
8705,a5a54319baed
8706,ce07526a912b
8707,388aad1c52ef
8708,ae0bfa72e16d
8709,325e1ec8caca
8710,625f13a2f783
8711,1e18937d1878
8712,dccf03661f0d
8713,edd1994cbebe
8714,83338fea7dd8
8715,4c80966e20f3
8716,2989051e58a2
8717,05409856f3b6
8718,4fb05e89b602
8719,da12ec00ced7
8720,3501964c39a4
8721,f834005c5105
8722,900cf0a80a45
8723,171a5c625842
8724,dfeb40ccb4a1
8725,467ff2a15869
8726,b494e3f9ebed
8727,65100ea5ec6d
8728,843b71a91df2
8729,8af17bd698b8
8730,36e8f1705a1f
8731,8b40a6c81832
8732,2b9eb7939874
8733,0502896a48dd
8734,e83ef5f9df72
8735,be2b6a94bd12
8736,848f369f50b5
8737,9dcac56b619c
8738,1394c7e5fb92
8739,f556ebad53bc
8740,ac275baa51cc
8741,5ec7122b8bf1
8742,6e8cbe1457b8
8743,176c09cf900c
8744,e397df4b9da4
8745,405cff5e5811
8746,b97b443e2cd7
8747,d0f6c0a9fd8f
8748,39917439fc55
8749,9fc4701f2044
8750,f675fd39c2b9
8751,d656fcfb6995
8752,726fa96d6c56
8753,7a2a6b5a37b4
8754,78f7408d5539
8755,ff140e25e6c1
8756,65e6b4b498c8
8757,3497c3dfd548
8758,0024d6489e2f
8759,00ab45b3428a
8760,14d3bcfaf574
8761,95ff01406602
8762,3e41d588a58b
8763,1e95db1ab477
8764,a429a252a45d
8765,b7287a2b1f55
8766,0f7acda1dd40
8767,a69a5aab0ec0
8768,3e6980a4db96
8769,179853bc2bf1
8770,dba84d4ac2f4
8771,a12bc0531671
8772,be4a8681000d
8773,5c6da212ad30
8774,19a6ea8b44f4
8775,074901b7dab1
8776,1e124b9b9ea7
8777,94e1eb207934
8778,49f2a274344c
8779,0cd3aa708560
8780,4120539d1aaa
8781,9a20b3d3dce7
8782,96a68e313da6
8783,8701a4adf744
8784,679834e8a61d
8785,d02e5d0a454b
8786,49e251ddb4a1
8787,1297f19980dd
8788,67aa70f9e0f5
8789,76f2ae9ae9bf
8790,1ec4511057f6
8791,d5b3ba9b251a
8792,aca430d73cdc
8793,4b43bfd10382
8794,129441d2a48a
8795,cdb0f94da874
8796,64f9aef052fc
8797,5c94acaaab27
8798,d78441d863cc
8799,de720f70c0c1
8800,74c60e08c243
8801,c081489dc63e
8802,2b2249709562
8803,f4b7f66d670f
8804,148732300411
8805,807edf2bc62f
8806,feb0c4267765
8807,37a6656fbd4b
8808,5c47b4787be7
8809,3177455546e5
8810,b39880bc4e25
8811,e0b85cd5f557
8812,aaa7e0909396
8813,40af78d9ba54
8814,30d37396eef8
8815,2a1d43884549
8816,91c9fc33f611
8817,1e6ead8b5cb6
8818,5013b549762a
8819,4c9025263008
8820,255aee7972fb
8821,0604f40c570c
8822,01cd80db52e1
8823,d490dee332b6
8824,4c5767f6b25e
8825,32d476c823e0
8826,323abd344d8c
8827,7acf0ed97fc5
8828,cf913938f5d1
8829,d90001d7cda9
8830,cd4ec490ad71
8831,f7d7fd130044
8832,83738bf266a2
8833,3f24276daeb5
8834,62e64855a045
8835,9919f7b6ea62
8836,e0e77d9976fd
8837,de26ffe3102f
8838,01b7b8848015
8839,6ea33c31b9fb
8840,6e360ff10a72
8841,7e1b3d85ad45
8842,918e08a8d015
8843,71b4bf2a9940
8844,1197d56f5b2f
8845,c07fb2d5df1a
8846,43d8c109bf11
8847,1cf49df8843e
8848,b47068fb21b2
8849,0a80d94a8dda
8850,9ad3cad044be
8851,1199f7ea2a35
8852,674590f3dfc6
8853,0facd7dd75c2
8854,8911b1ea0714
8855,cc18f97f9c9e
8856,adc216797d65
8857,8b1162aa9ac4
8858,229c7ade15c4
8859,6a735ede46e0
8860,8c921083865b
8861,257d64cb9b84
8862,f75ae5fcdedd
8863,087bf37745ac
8864,341ad863fbd6
8865,f75115bf3ce7
8866,844031301ad4
8867,48c860902c27
8868,20cc82e0b346
8869,1c79725c4097
8870,1e71db4cb156
8871,10317a09b270
8872,091b540fb82e
8873,feffcd013a24
8874,fff591b41cce
8875,d06221773ac3
8876,39dcaf90365c
8877,d89597378e8b
8878,81e0e28e8393
8879,0aa034b758db
8880,92b30dd47680
8881,62fee44dd2fc
8882,08b8b7614931
8883,f0051a0a906f
8884,a5840d143615
8885,f003df76687d
8886,5a4d3e0d15f8
8887,958e4e61079b
8888,25645f54d219
8889,655e1a376b0b
8890,7b18abb14731
8891,1747e1773531
8892,1a8a90beccf6
8893,2a31e79e5675
8894,26a94c86f860
8895,2e4bcfbb44df
8896,252a7224e51a
8897,e10fc15ad63f
8898,147f4dd53c04
8899,4619d7ef874d
8900,e4a3d4034a1a
8901,5edbbb10acf3
8902,b50a76390cd6
8903,dae683613ad0
8904,0d9b0c4f8090
8905,6aefbe581e8c
8906,227a1a04cfa8
8907,07323a28fc07
8908,04967cf87b66
8909,87a3edd9e541
8910,a5d100dd9216
8911,17cd269165c9
8912,e5997e274ac4
8913,b352d3012ffd
8914,587c079e0104
8915,791e077e2087
8916,9ec56db91b84
8917,66ee0afb113d
8918,926b0ae3be20
8919,76e8d0d6d223
8920,c56a48256e81
8921,cacb8eb6645a
8922,72b0033dd4fd
8923,5fe50f88b1f3
8924,aa6199b6ba7d
8925,ae7914508c01
8926,854172f69859
8927,675b9a54d3f1
8928,a05c44815571
8929,7ec28023baa5
8930,ef5ffc4fb0f9
8931,708395c0a261
8932,edcc21f4c121
8933,8d8c351b2807
8934,154418fdb554
8935,367bd539edcb
8936,a57eaab4496d
8937,457e9da046d1
8938,317d4a57dd25
8939,52f490bd0864
8940,a6c0f6cf85a3
8941,da40e2f7d2f4
8942,4933772ea45d
8943,4cbbd36d7450
8944,6b4b21072868
8945,7117ded9c5eb
8946,b3b3d20e4e70
8947,fc935e1fc7ca
8948,a3b1a41a53e6
8949,f1621bc28454
8950,96e794348577
8951,9f1a4d12c3d3
8952,26d4472a76f0
8953,4a94b1849f80
8954,394e1999af7c
8955,405b6406af6a
8956,43ed738002ce
8957,c75aa390585b
8958,58cf9a7191cc
8959,0c6cc9e842a8
8960,2c6296d00538
8961,d22672296309
8962,71b0064d7f36
8963,8ae2fc15ea0e
8964,a76703b1486a
8965,539541f81a32
8966,415d460d4513
8967,2e12cf0a78f1
8968,d3f93920ef4d
8969,8f81f9b90063
8970,60b4c866ec9b
8971,d64a1518cec5
8972,f6178ca1cbaa
8973,c45fa932b5fd
8974,8bf0e7caac1b
8975,eb3271cc9351
8976,3dcb6b060a93
8977,30d68089942e
8978,f5a12f26ffa8
8979,065fc77c3a07
8980,13a721d8406a
8981,4836e97ab417
8982,b6925e33da18
8983,02a457c7a552
8984,17d9d8506acb
8985,037dbc56353b
8986,4031525b749c
8987,aed12c1c47da
8988,053187060d30
8989,e73e92cf8ea2
8990,afbdd2a214bc
8991,69f7f18dbe50
8992,bbd346a23216
8993,ff7c17ef0a46
8994,36eb39f99cb6
8995,933642966e88
8996,f191c6ddb0ad
8997,70b0c7bec6b2
8998,532361487770
8999,d4313bb0ebf5
9000,f95d94c9bf57
9001,6765afb72a20
9002,efef2d80f74f
9003,58df41ee5d64
9004,54244bff66e6
9005,e2919270d023
9006,806925195362
9007,3d3965f82eff
9008,9e9e26f0e724
9009,a480032830fb
9010,de917b1c85ba
9011,3053438cc3cf
9012,824664a55ba7
9013,15080c8c35f9
9014,1ce14f1a129d
9015,d243e8ca088a
9016,91337b9c7c2d
9017,63c687be4d86
9018,43d7dbdca154
9019,50edc4554d5d
9020,87b724f1f0e4
9021,9976f66b7942
9022,909005ea124c
9023,fb44a19e1a66
9024,c289393f21fe
9025,783d496a0928
9026,6d92c71242ee
9027,c8a46e5db9c1
9028,0423be1d4d23
9029,ee4b852f970b
9030,66e7012dae6d
9031,be33f4357564
9032,0044220fa8b1
9033,45dd55f622c5
9034,39eaed491635
9035,7f3776582a9a
9036,0ba6a6c7a3c6
9037,eda3e919f9cc
9038,4a3f3f53c72e
9039,21e781dab08f
9040,b686315f3e51
9041,9e85ee1e2658
9042,d7e548891a8c
9043,5cee0265ac9d
